shopify_id,title,handle,status,sub_brand,family_key,total_inventory,variant_count,primary_sku,primary_barcode,min_price_zar,max_price_zar,hero_match,is_bundle,is_commodity,decision,proposed_tier,rationale,tags,seo_title,seo_description,created_at,updated_at,online_store_url,featured_image_url,collections
8155077247286,VIVID HEALTH - VIVID BODY - Bone Supreme 500 Capsules,vivid-health-vivid-body-bone-supreme-500-capsules,ACTIVE,VIVID BODY,bone supreme,0,1,6000000800154,,1251.2,1251.2,,,,MERGE,Daily,Multi-format family (2 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:vitamins-minerals, cat:womens-health, Conditions>Acid PH, Conditions>Bones, featured:joints-mobility, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",VIVID HEALTH Bone Supreme 500 Caps | Bone Health Support,"VIVID HEALTH Bone Supreme offers targeted bone-health support in a 500-capsule pack. A practical, long-term option for skeletal wellness. Shop at Onelife Health.",2023-02-25T01:30:35Z,2026-04-18T19:08:30Z,https://onelife.co.za/products/vivid-health-vivid-body-bone-supreme-500-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5258.png?v=1695303505,"Conditions - Acid PH, Conditions - Bones, Conditions - Joints, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Joints & Mobility, Women's Health, Vitamins & Minerals, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155083571510,VIVID HEALTH - VIVID BODY - MSM 150g,vivid-health-vivid-body-msm-150g,ACTIVE,VIVID BODY,msm,9,1,6000000800130,,136.85,136.85,,,,MERGE,Daily,Multi-format family (4 sibling SKUs share base product); pick canonical size at gate,"Beauty>Body, brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:skin-hair-nails, cat:sports-nutrition, Conditions>Pain&Inflamation, dairy-free, featured:joints-mobility, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegan, vegetarian",Vivid Health Vivid Body MSM 150g | Sulphur for Joint Support,"Vivid Health MSM 150g powder provides organic sulphur to support joints, skin, and connective tissue. Clean, single-ingredient formula. Shop at Onelife Health.",2023-02-25T01:32:56Z,2026-05-15T14:01:52Z,https://onelife.co.za/products/vivid-health-vivid-body-msm-150g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5272.png?v=1695304609,"Beauty - Body, Conditions - Joints, Conditions - Pain &Inflammation, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Skin & Beauty, Vivid Health, Brand - VIVID HEALTH, Joints & Mobility, Skin, Hair & Nails, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155083768118,VIVID HEALTH - VIVID BODY - MSM 300 Capsules,vivid-health-vivid-body-msm-300-capsules,ACTIVE,VIVID BODY,msm,0,1,6000000031169,,390.0,390.0,,,,MERGE,Daily,Multi-format family (4 sibling SKUs share base product); pick canonical size at gate,"Beauty>Body, brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:skin-hair-nails, cat:sports-nutrition, Conditions>Pain&Inflamation, featured:joints-mobility, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",Vivid Health MSM 300 Capsules | Joint & Connective Tissue Support,Vivid Body MSM provides 300 capsules of methylsulfonylmethane to support joints and connective tissue. Shop Vivid Health MSM at Onelife Health today.,2023-02-25T01:33:00Z,2026-04-22T11:01:53Z,https://onelife.co.za/products/vivid-health-vivid-body-msm-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5277.png?v=1695308724,"Beauty - Body, Conditions - Joints, Conditions - Pain &Inflammation, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Skin & Beauty, Vivid Health, Vivid Health — South Africa's Functional Health Brand, Brand - VIVID HEALTH, Joints & Mobility, Skin, Hair & Nails, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155083931958,VIVID HEALTH - VIVID BODY - MSM 500g,vivid-health-vivid-body-msm-500g,ACTIVE,VIVID BODY,msm,0,1,6000000155469,,349.6,349.6,,,,MERGE,Daily,Multi-format family (4 sibling SKUs share base product); pick canonical size at gate,"Beauty>Body, brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:skin-hair-nails, cat:sports-nutrition, Conditions>Pain&Inflamation, dairy-free, featured:joints-mobility, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegan, vegetarian",Vivid Health Vivid Body MSM 500g | Pure Joint Support Powder,Vivid Body MSM 500g provides pure methylsulfonylmethane powder for joint comfort and connective tissue support. Shop at Onelife Health today.,2023-02-25T01:33:05Z,2026-05-05T14:01:57Z,https://onelife.co.za/products/vivid-health-vivid-body-msm-500g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5635.jpg?v=1696002507,"Beauty - Body, Conditions - Joints, Conditions - Pain &Inflammation, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Skin & Beauty, Vivid Health, Brand - VIVID HEALTH, Joints & Mobility, Skin, Hair & Nails, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155084095798,VIVID HEALTH - VIVID BODY - MSM 90 Capsules,vivid-health-vivid-body-msm-90-capsules,ACTIVE,VIVID BODY,msm,19,1,6000000819071,,170.78,170.78,,,,MERGE,Daily,Multi-format family (4 sibling SKUs share base product); pick canonical size at gate,"Beauty>Body, brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:skin-hair-nails, cat:sports-nutrition, Conditions>Pain&Inflamation, featured:joints-mobility, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",Vivid Health Vivid Body MSM 90 Capsules | Joint & Sulphur Support,Vivid Body MSM provides 90 capsules of methylsulfonylmethane for joint comfort and connective tissue support. Shop Vivid Health at Onelife Health today.,2023-02-25T01:33:09Z,2026-05-12T14:01:37Z,https://onelife.co.za/products/vivid-health-vivid-body-msm-90-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5268.png?v=1695304523,"Beauty - Body, Conditions - Joints, Conditions - Pain &Inflammation, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Skin & Beauty, Vivid Health, Brand - VIVID HEALTH, Joints & Mobility, Skin, Hair & Nails, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155077837110,VIVID HEALTH - VIVID NOURISHMENT - Cayenne 250g,vivid-health-vivid-nourishment-cayenne-250g,ACTIVE,VIVID NOURISHMENT,cayenne,8,1,6000000820053,,130.0,130.0,,,,MERGE,Daily,Multi-format family (3 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:food-pantry, cat:gut-health, cat:heart-cardiovascular, cat:herbal-supplements, cat:superfoods, cat:weight-management, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, dairy-free, featured:herbal-supplements, gluten-free, proudly-south-african, sugar-free, Superfoods, vegan, vegetarian",Vivid Health Cayenne Powder 250g | Circulation & Metabolism,Vivid Health Cayenne Powder delivers potent capsaicin to support circulation and metabolism. 250g pure ground cayenne. Shop at Onelife Health.,2023-02-25T01:30:58Z,2026-05-05T14:01:56Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-cayenne-250g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/WhatsAppImage2026-02-23at16.32.58.jpg?v=1771857405,"Conditions - Acid PH, Conditions - Gut, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Gut Health & Digestion, Weight Management, Heart & Cardiovascular, Herbal Supplements, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155078000950,VIVID HEALTH - VIVID NOURISHMENT - Cayenne 300 Capsules,vivid-health-vivid-nourishment-cayenne-300-capsules,ACTIVE,VIVID NOURISHMENT,cayenne,26,1,6000000033699,,342.0,342.0,,,,MERGE,Daily,Multi-format family (3 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:gut-health, cat:heart-cardiovascular, cat:herbal-supplements, cat:weight-management, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, featured:herbal-supplements, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Cayenne 300 Capsules | Circulation & Metabolism,"Vivid Health Cayenne 300 Capsules provide capsaicin to support circulation, metabolism, and digestive function. Shop online at Onelife Health today.",2023-02-25T01:31:02Z,2026-05-15T14:01:26Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-cayenne-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5327.png?v=1695312227,"Conditions - Acid PH, Conditions - Gut, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Gut Health & Digestion, Weight Management, Heart & Cardiovascular, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155078132022,VIVID HEALTH - VIVID NOURISHMENT - Cayenne 90 Capsules,vivid-health-vivid-nourishment-cayenne-90-capsules,ACTIVE,VIVID NOURISHMENT,cayenne,4,1,6000000819057,,128.8,128.8,,,,MERGE,Daily,Multi-format family (3 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:gut-health, cat:heart-cardiovascular, cat:herbal-supplements, cat:weight-management, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, featured:herbal-supplements, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Cayenne 90 Capsules | Circulation & Metabolism,"Vivid Health Cayenne Capsules offer capsaicin to support thermogenesis, circulation, and digestion. 90 capsules per bottle. Shop at Onelife Health today.",2023-02-25T01:31:06Z,2026-05-15T14:01:17Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-cayenne-90-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5313.png?v=1695310661,"Conditions - Acid PH, Conditions - Gut, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Gut Health & Digestion, Weight Management, Heart & Cardiovascular, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155076657462,VIVID HEALTH - Capsules Size 0 - 500 Empty Bovine Capsules,vivid-health-capsules-size-0-500-empty-bovine-capsules,DRAFT,CAPSULES SIZE 0,500 empty bovine capsules,0,1,6007930001606,,97.06,97.06,,,,RETIRE,Daily,"Empty capsule packaging material, not a finished product","Appliances, brand_VIVID HEALTH",,,2023-02-25T01:29:57Z,2026-04-18T19:08:28Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-9420.jpg?v=1687592210,"Healthy Home, Appliances, Vivid Health, Brand - VIVID HEALTH"
8155076690230,VIVID HEALTH - Capsules Size 00 - 500 Empty Vegetable Capsules,vivid-health-capsules-size-00-500-empty-vegetable-capsules,DRAFT,CAPSULES SIZE 00,500 empty vegetable capsules,0,1,600000059172,,190.73,190.73,,,,RETIRE,Daily,"Empty capsule packaging material, not a finished product","Appliances, brand_VIVID HEALTH",,,2023-02-25T01:29:58Z,2026-04-18T19:08:28Z,,,"Healthy Home, Appliances, Vivid Health, Brand - VIVID HEALTH"
8492618580278,VIVID HEALTH - IMMUNE - Advanced Buffered C 90 Capsules,vivid-health-immune-advanced-buffered-c-90-capsules,ARCHIVED,IMMUNE,advanced buffered c,3,1,6000000632540,,205.0,205.0,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH, brand_VIVID HEALTH - IMMUNE, Conditions>Immune, Health>Vits&Minerals",,,2023-07-12T06:42:50Z,2026-04-18T19:12:48Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5200.png?v=1695296525,"Health - Vitamins & Minerals, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155077476662,VIVID HEALTH - IMMUNE - Buffered C 500g,vivid-health-immune-buffered-c-500g,ARCHIVED,IMMUNE,buffered c,6,1,600000018976,,401.12,401.12,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - IMMUNE, Conditions>Allergies, Conditions>Immune, Health>Vits&Minerals, Sport>Maintain",,,2023-02-25T01:30:50Z,2026-04-18T19:08:31Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5632.jpg?v=1696002457,"Conditions - Allergies, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155083112758,VIVID HEALTH - MEN - Man Power 60 Capsules,vivid-health-men-man-power-60-capsules,ARCHIVED,MEN,man power,15,1,6000000613822,,152.0,152.0,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - MEN, Conditions>Circulation, Conditions>Men's, Health>Herbs",,,2023-02-25T01:32:45Z,2026-04-18T19:08:36Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/10140-VividHealthLabels_ManPower60_s_Front.png?v=1694184345,"Conditions - Circulation, Conditions - Men's, Health - Herbs, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155080032566,VIVID HEALTH - MEN’S HEALTH - ED Formula 510g,vivid-health-mens-health-ed-formula-510g,ARCHIVED,MEN’S HEALTH,ed formula,0,1,600000001398,,383.24,383.24,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - MEN, Conditions>Men's, Health>Amino Acids",,,2023-02-25T01:31:45Z,2026-04-18T19:08:33Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/10140-VividHealthLabels_EDFORMULA_Front.png?v=1694185231,"Conditions - Men's, Health - Amino Acids, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8749041385782,VIVID HEALTH - NUTRIENT HEALTH - Turmeric & Cayenne 60 Capsules,vivid-health-nutrient-health-turmeric-cayenne-60-capsules,ARCHIVED,NUTRIENT HEALTH,turmeric & cayenne,0,1,6009689720661,,132.48,132.48,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, Superfoods",Vivid Health Turmeric & Cayenne 60 Caps | Onelife,Turmeric with cayenne capsules for anti-inflammatory and antioxidant support. Curcumin-based formula for immune and joint health. R132.48 at Onelife SA.,2023-09-21T15:46:16Z,2026-04-18T19:15:58Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5306.png?v=1695311287,"Conditions - Acid PH, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155077050678,VIVID HEALTH - STAY VIVID - Bacopa 60 Capsules,vivid-health-stay-vivid-bacopa-60-capsules,ARCHIVED,STAY VIVID,bacopa,25,1,6000000769536,,133.0,133.0,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - STAY VIVID, Conditions>Mental, Health>Herbs, Kids>Concentration",,,2023-02-25T01:30:16Z,2026-04-18T19:08:29Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5219.png?v=1695298383,"Conditions - Mental, Health - Herbs, Kids - Concentration, Health Supplements, Kids Health, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155082424630,VIVID HEALTH - VIVID BODY - Joint Relief 60 Capsules,vivid-health-vivid-body-joint-relief-60-capsules,ARCHIVED,VIVID BODY,joint relief,28,1,6000000661106,,143.52,143.52,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID BODY, Conditions>Joints, Conditions>Pain&Inflamation, Sport>Maintain",,,2023-02-25T01:32:28Z,2026-04-18T19:08:35Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5267.png?v=1695304242,"Conditions - Pain &Inflammation, Sport - Maintain, Sports Nutrition, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155079606582,VIVID HEALTH - VIVID NOURISHMENT - Dextrose 1kg,vivid-health-vivid-nourishment-dextrose-1kg,ARCHIVED,VIVID NOURISHMENT,dextrose,8,1,6000000163464,,76.04,76.04,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Food>Sweetners, Sport>Build",,,2023-02-25T01:31:33Z,2026-04-18T19:08:33Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5295.png?v=1695309915,"Food - Sweeteners, Sport - Build, Sports Nutrition, Food Pantry, Vivid Health, Brand - VIVID HEALTH"
8155080163638,VIVID HEALTH - VIVID NOURISHMENT - Epsom Salt 1kg,vivid-health-vivid-nourishment-epsom-salt-1kg,ACTIVE,VIVID NOURISHMENT,epsom salt,11,1,6000000839888,,90.99,90.99,,,Y,RETIRE,Daily,Commodity kitchen item (salt/sugar/bicarb) — off-brand for premium supplement house; consider keeping on One Life only,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:beauty-topical, cat:joints-mobility, cat:sleep-relaxation, cat:sports-nutrition, Conditions>Pain&Inflamation, dairy-free, gluten-free, Health>Vits&Minerals, proudly-south-african, sugar-free, vegan",Vivid Health Epsom Salt 1kg | Pure Magnesium Sulphate Soak,"Vivid Health Epsom Salt (1kg) — pure magnesium sulphate for bath soaks, muscle recovery, and relaxation. A South African wellness staple. Shop at Onelife Health.",2023-02-25T01:31:48Z,2026-05-15T14:01:26Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-epsom-salt-1kg,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5293.png?v=1695309821,"Conditions - Joints, Conditions - Pain &Inflammation, Conditions - Sleep, Health - Vitamins & Minerals, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Sleep & Relaxation, Joints & Mobility, Beauty & Topical, Vegan, Gluten Free, Sugar Free, Dairy Free, Proudly South African"
8155080327478,VIVID HEALTH - VIVID NOURISHMENT - Epsom Salt 2.5kg,vivid-health-vivid-nourishment-epsom-salt-25kg,ARCHIVED,VIVID NOURISHMENT,epsom salt 2.,0,1,6000000034498,,207.0,207.0,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Pain&Inflamation, Health>Vits&Minerals",,,2023-02-25T01:31:52Z,2026-04-18T19:08:34Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5298.png?v=1695310114,"Conditions - Pain &Inflammation, Health - Vitamins & Minerals, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155082129718,VIVID HEALTH - VIVID NOURISHMENT - Himalayan Salt Course  500g,vivid-health-vivid-nourishment-himalayan-salt-course-500g,ARCHIVED,VIVID NOURISHMENT,himalayan salt course,1,1,6000000007065,,39.68,39.68,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Food> Spices, Salt & Pepper",,,2023-02-25T01:32:21Z,2026-04-18T19:08:35Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5334.png?v=1695312777,"Food - Spices, Salt & Pepper, Food Pantry, Vivid Health, Brand - VIVID HEALTH"
8155081769270,VIVID HEALTH - VIVID NOURISHMENT - Himalayan Salt Course 1kg,vivid-health-vivid-nourishment-himalayan-salt-course-1kg,ARCHIVED,VIVID NOURISHMENT,himalayan salt course,0,1,6000000007218,,69.0,69.0,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:food-pantry, dairy-free, featured:food-pantry, Food> Spices, gluten-free, proudly-south-african, Salt & Pepper, sugar-free, vegan",Vivid Health Himalayan Pink Salt Coarse 1kg | Unrefined,"Vivid Health Himalayan Coarse Pink Salt — unrefined, mineral-rich, and perfect for grinders, braai rubs, and daily cooking. Shop the 1kg pack at Onelife Health.",2023-02-25T01:32:17Z,2026-05-18T15:08:05Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5291.png?v=1695309748,"Food - Spices, Salt & Pepper, Food Pantry, Vivid Health, Brand - VIVID HEALTH, Vegan, Gluten Free, Sugar Free, Dairy Free, Proudly South African"
8155081408822,VIVID HEALTH - VIVID NOURISHMENT - Himalayan Salt Fine 1kg,vivid-health-vivid-nourishment-himalayan-salt-fine-1kg,ARCHIVED,VIVID NOURISHMENT,himalayan salt fine,2,1,6000000007423,,69.0,69.0,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Food> Spices, Salt & Pepper",,,2023-02-25T01:32:13Z,2026-04-18T19:08:35Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5289.png?v=1695309669,"Food - Spices, Salt & Pepper, Food Pantry, Vivid Health, Brand - VIVID HEALTH"
8155081474358,VIVID HEALTH - VIVID NOURISHMENT - Himalayan Salt Fine 500g,vivid-health-vivid-nourishment-himalayan-salt-fine-500g,ARCHIVED,VIVID NOURISHMENT,himalayan salt fine,3,1,6000000007249,,38.35,38.35,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:food-pantry, dairy-free, featured:food-pantry, Food> Spices, gluten-free, proudly-south-african, Salt & Pepper, sugar-free, vegan",Vivid Health Himalayan Fine Pink Salt 500g | Unrefined,"Vivid Nourishment Himalayan Fine Pink Salt — unrefined, additive-free, and rich in trace minerals. A clean swap for everyday cooking. Shop at Onelife Health.",2023-02-25T01:32:14Z,2026-05-18T15:08:04Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5337.png?v=1695313366,"Food - Spices, Salt & Pepper, Food Pantry, Vivid Health, Top Food Pantry, Brand - VIVID HEALTH, Vegan, Gluten Free, Sugar Free, Dairy Free, Proudly South African"
8155083473206,VIVID HEALTH - VIVID NOURISHMENT - Moringa Powder 250g,vivid-health-vivid-nourishment-moringa-powder-250g,ARCHIVED,VIVID NOURISHMENT,moringa,10,1,6001068349005,,184.0,184.0,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, Superfoods",,,2023-02-25T01:32:52Z,2026-04-18T19:08:36Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5319.png?v=1695311740,"Conditions - Acid PH, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155084816694,VIVID HEALTH - VIVID NOURISHMENT - Sodium Bicarbonate 1kg,vivid-health-vivid-nourishment-sodium-bicarbonate-1kg,ARCHIVED,VIVID NOURISHMENT,sodium bicarbonate,0,1,6000000017033,,80.3,80.3,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Acid PH, Health>Vits&Minerals",,,2023-02-25T01:33:29Z,2026-04-18T19:08:38Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5340.png?v=1695314012,"Conditions - Acid PH, Health - Vitamins & Minerals, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155085209910,VIVID HEALTH - VIVID NOURISHMENT - Spirulina 300 Capsules,vivid-health-vivid-nourishment-spirulina-300-capsules,ARCHIVED,VIVID NOURISHMENT,spirulina,5,1,6000000820404,,258.0,258.0,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, Superfoods",,,2023-02-25T01:33:38Z,2026-04-18T19:08:39Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5331.png?v=1695312365,"Conditions - Acid PH, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155085504822,VIVID HEALTH - VIVID NOURISHMENT - Turmeric 250g,vivid-health-vivid-nourishment-turmeric-250g,ARCHIVED,VIVID NOURISHMENT,turmeric,5,1,6000000819590,,103.51,103.51,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, Superfoods",,,2023-02-25T01:33:46Z,2026-04-18T19:08:40Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5323.png?v=1695311898,"Conditions - Acid PH, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155085766966,VIVID HEALTH - VIVID NOURISHMENT - Turmeric 60 Capsules,vivid-health-vivid-nourishment-turmeric-60-capsules,ARCHIVED,VIVID NOURISHMENT,turmeric,18,1,6000000817107,,123.39,123.39,,,,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, Superfoods",,,2023-02-25T01:33:54Z,2026-04-18T19:08:40Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5309.png?v=1695311116,"Conditions - Acid PH, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155085963574,VIVID HEALTH - VIVID NOURISHMENT - Xylitol 1kg,vivid-health-vivid-nourishment-xylitol-1kg,ARCHIVED,VIVID NOURISHMENT,xylitol,4,1,6000000016302,,221.32,221.32,,,Y,RETIRE,Daily,Already archived in source store,"brand_VIVID HEALTH - VIVID NOURISHMENT, Food>Sugar Free, Food>Sweetners",,,2023-02-25T01:33:59Z,2026-04-18T19:08:40Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/WhatsApp_Image_2026-02-23_at_16.39.56_1.jpg?v=1771857658,"Food - Sugar Free, Food - Sweeteners, Food Pantry, Vivid Health, Brand - VIVID HEALTH"
8155079377206,VIVID HEALTH - NUTRITENT HEALTH - Cranberry 60 Capsules,vivid-health-nutritent-health-cranberry-60-capsules,DRAFT,NUTRITENT HEALTH,cranberry,0,1,6000000820107,,104.33,104.33,,,,REVIEW,Daily,Draft in source store — owner intent unclear,"brand_VIVID HEALTH - VIVID NOURISHMENT, Conditions>Blood Sugar, Conditions>Urinary, Health>Phytochemicals",,,2023-02-25T01:31:29Z,2026-04-18T19:08:32Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5304.png?v=1695310817,"Conditions - Blood Sugar, Conditions - Urinary, Health - Phytochemicals, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH"
8155086029110,VIVID HEALTH - NUTRITENT HEALTH - Xylitol 2.5kg,vivid-health-nutritent-health-xylitol-25kg,DRAFT,NUTRITENT HEALTH,xylitol 2.,0,1,6000000700058,,474.35,474.35,,,Y,REVIEW,Daily,Draft in source store — owner intent unclear,"brand_VIVID HEALTH - VIVID NOURISHMENT, Food>Sugar Free, Food>Sweetners",,,2023-02-25T01:33:59Z,2026-04-18T19:08:41Z,,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5299.png?v=1695310197,"Food - Sugar Free, Food - Sweeteners, Food Pantry, Vivid Health, Brand - VIVID HEALTH"
